"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.2270","-2.6336"," 1.9178"
"3"," 1.8473","-2.2891"," 1.9048"
"4"," 1.9139","-2.1563"," 2.0229"
"5"," 1.9022","-1.4194"," 2.2945"
"6"," 2.1607","-1.6259"," 2.2958"
"7"," 1.8265","-1.5024"," 2.0767"
"8"," 1.9431","-1.5765"," 2.1458"
"9"," 1.5287","-1.1139"," 2.0469"
"10"," 1.4936","-1.3058"," 1.9298"
"11"," 1.7928","-1.1169"," 2.0761"
"12"," 1.5296","-0.9908"," 2.1867"
"13"," 1.6024","-1.1797"," 1.8545"
"14"," 1.9433","-0.8332"," 2.4605"
"15"," 2.0755","-0.9264"," 1.7277"
"16"," 2.3583","-0.7454"," 2.5460"
"17"," 1.9972","-0.8301"," 2.2903"
"18"," 2.0554","-0.7358"," 2.3635"
"19"," 1.6710","-0.9479"," 2.3599"
"20"," 1.1360","-0.8608"," 1.8131"
"21"," 1.4717","-1.4691"," 1.5524"
"22"," 1.3311","-1.5981"," 1.8747"
"23"," 1.8406","-1.4228"," 1.8381"
"24"," 2.1724","-1.3862"," 2.1559"
"25"," 1.5292","-1.2914"," 2.0312"
"26"," 1.8057","-1.6382"," 2.1972"
"27"," 1.8696","-1.4152"," 2.0904"
"28"," 2.2355","-1.5986"," 2.0116"
"29"," 1.3816","-1.4145"," 1.8435"
"30"," 1.5425","-1.3302"," 1.7781"
"31"," 1.8310","-1.3475"," 1.9917"
"32"," 1.6677","-0.8278"," 2.2214"
"33"," 1.8430","-0.9329"," 2.3347"
"34"," 2.0069","-0.7986"," 2.2989"
"35"," 1.7882","-0.6211"," 1.9023"
"36"," 1.4441","-0.2815"," 1.6104"
"37"," 1.2751","-0.6919"," 1.6066"
"38"," 1.7229","-1.1178"," 1.8228"
"39"," 1.8954","-0.9505"," 2.3501"
"40"," 2.2800","-0.6781"," 2.4875"
"41"," 1.6637","-0.3428"," 2.4312"
"42"," 1.7490","-0.7471"," 1.9973"
"43"," 1.6555","-0.9084"," 1.8187"
"44"," 1.7013","-0.4054"," 2.1640"
"45"," 1.3191","-0.7645"," 2.1215"
"46"," 1.6271","-0.9370"," 2.2987"
"47"," 1.8387","-0.8202"," 1.9773"
"48"," 1.9729","-1.3750"," 2.0072"
"49"," 1.7137","-1.2186"," 1.9313"
"50"," 1.4161","-1.4479"," 1.8454"
"51"," 1.5136","-1.1996"," 2.0356"
"52"," 1.5792","-1.0883"," 2.3240"
"53"," 1.7227","-1.3871"," 2.1259"
"54"," 2.0355","-1.3816"," 2.1811"
"55"," 2.0154","-1.6507"," 2.1355"
"56"," 1.9217","-1.5045"," 2.2816"
"57"," 2.0222","-1.0139"," 2.0646"
"58"," 1.7272","-0.6469"," 1.7714"
"59"," 1.7742","-0.8908"," 1.9824"
"60"," 1.5567","-1.0911"," 1.9956"
"61"," 1.3612","-0.5463"," 1.8383"
"62"," 1.1964","-1.4134"," 1.9550"
"63"," 2.1485","-1.5874"," 2.2598"
"64"," 1.9436","-1.5500"," 2.5159"
"65"," 1.7340","-1.3062"," 1.8419"
"66"," 1.7165","-0.9204"," 2.3165"
"67"," 1.8208","-0.5688"," 1.9528"
"68"," 1.6009","-0.8376"," 1.6057"
"69"," 1.9226","-1.0846"," 2.3105"
"70"," 1.7084","-1.2216"," 2.5676"
"71"," 1.5381","-1.3555"," 1.9597"
"72"," 1.5057","-1.6880"," 2.3129"
"73"," 1.6223","-1.4815"," 2.0736"
"74"," 1.8916","-1.4360"," 2.2907"
"75"," 1.8392","-1.4970"," 1.9684"
"76"," 1.6694","-1.3923"," 2.1908"
"77"," 1.7587","-1.0487"," 2.1179"
"78"," 2.0055","-0.5886"," 2.1264"
"79"," 1.6533","-1.1221"," 2.0825"
"80"," 1.8930","-1.4572"," 2.0413"
"81"," 1.7511","-1.3513"," 1.9535"
"82"," 1.7223","-1.2346"," 2.3309"
"83"," 1.7968","-1.4832"," 1.8466"
"84"," 1.6821","-1.0509"," 2.2154"
"85"," 1.6235","-0.9905"," 1.6485"
"86"," 1.4231","-1.1389"," 1.9544"
"87"," 1.3264","-1.2520"," 2.0779"
"88"," 1.6889","-1.5529"," 2.4613"
"89"," 1.9641","-1.0846"," 2.0991"
"90"," 1.4073","-0.8805"," 1.7668"
"91"," 1.4943","-1.1563"," 2.3488"
"92"," 2.0111","-1.1155"," 2.1029"
"93"," 1.5572","-1.0206"," 1.9150"
"94"," 1.5290","-0.9909"," 2.1073"
"95"," 1.5138","-0.8565"," 2.2114"
"96"," 1.5493","-0.7263"," 2.2722"
"97"," 2.0324","-1.0392"," 2.1089"
"98"," 1.6876","-0.9471"," 1.9727"
"99"," 1.6992","-1.4793"," 2.1762"
"100"," 1.8291","-1.6480"," 1.6747"
